,id,0.0,0.01764705882352941,0.01860551116517911,0.019616019257330915,0.02068141036748953,0.02180466531855871,0.022988926828788146,0.02423750830468185,0.025553903111469843,0.026941794347080238,0.028405065146958446,0.02994780954856459,0.03157434394594698,0.03328921916643956,0.035097233203272855,0.037003444639721994,0.039013186802351274,0.041132082682954,0.04336606067093702,0.04572137114016736,0.048204603936688614,0.05082270681623546,0.05358300488313196,0.056493221084960986,0.05956149782034647,0.06279641972030403,0.06620703766689874,0.06980289411641205,0.07359404979786745,0.07759111186161495,0.08180526355672979,0.08624829552025884,0.09093263876585779,0.09587139946411735,0.10107839561188896,0.10656819569320547,0.11235615943996582,0.11845848080642592,0.12489223327773302,0.13167541763927088,0.13882701234046763,0.14636702659397827,0.1543165563588054,0.16269784336399218,0.17153433733802803,0.18085076161807578,0.1906731823225878,0.20102908128084446,0.21194743292346552,0.22345878534902003,0.2355953457935513,0.2483910707421486,0.2618817609346841,0.27610516153153186,0.2911010677195147,0.3069114360535562,0.3235805018455502,0.34115490292889317,0.35968381014494977,0.3792190649165415,0.3998153242933645,0.42153021387516104,0.4444244890404965,0.46856220493224543,0.49401089567537704,0.5208417633284738,0.549129877097638,0.5789543833701668,0.6103987271556381,0.6435508855539691,0.6785036139036656,0.7153547052989446,0.7542072642018325,0.7951699949147615,max_d2,site,hole,core,section,interval,depth-m
0,U1449A001H4080,7.231075661237117,11.452554230897682,11.776850607130957,11.952269168994196,12.083199882364752,12.161199791252109,12.17724650656453,12.143918889293275,12.107689838362006,12.102886099293734,12.113444441461496,11.971139606267187,11.441616189960605,25.600927004663532,75.87971986886559,52.81606291943264,-95.42222257273467,-33.91290950717894,91.54902994199045,-43.16366621226365,2.472235952014003,46.501018551064995,-53.573784802831014,58.69580242209737,-8.967515165716666,-22.661143701311005,61.42924492717379,-43.75877093469078,49.29223945406217,-31.122140431068303,-48.001614495263084,40.19565929091722,-28.837451834277488,33.77305759414462,4.469940509118537,9.779180375601413,1.3378823123383938,4.453798265294502,-4.586400027517151,-5.449446136716297,1.1157492625518408,-13.34567552691243,10.061968692308225,2.7187376643165706,1.7051276550903545,-1.0470281562153474,-0.2400912472122343,-13.87278193416768,6.336829177514341,3.644832852309559,1.565500166375223,4.136448289534712,-1.976491990941362,-7.391452493626865,1.8831082768279348,-9.147454000054992,9.12145654470649,10.265030545753401,-2.85824330652083,-2.5498687022567506,0.9994822501337488,0.7444411272293383,-0.42189353385654904,-0.3524448663144497,1.0018458130943344,0.8021929234275191,-1.560150007766202,-0.5731851284416383,0.8946380079025413,0.03599138679020086,0.023830899377559334,0.02644426515252718,0.02617624250756201,0.020107806856547228,42236.20296122141,U1449,A,1,4,80,6.35
1,U1449A001H5044,7.398792478123841,12.844776129111523,13.350924477242103,13.757962602654452,14.092174628175492,14.320801180168722,14.423526628899523,14.414580541465014,14.360139730363173,14.30644008396726,14.257431318701364,14.214217001998435,14.178055342377917,14.148298189067418,14.092175360800042,13.946783426478333,13.67208126141766,13.273639321281706,12.779585227523938,12.205935769215543,11.620529127590515,11.137109074787773,10.788460561183996,10.46505371902191,10.03902288143233,9.470302573931733,8.73780419655887,7.840547304743694,6.884492264444191,6.003775195313395,5.203718522648117,4.421077274108896,3.6452344942936463,2.9526491956973047,2.4081809997908437,1.980760812729784,1.61847180674107,1.316945700518616,1.0868562202841332,0.9115047971849961,0.746549739621571,0.584650768088359,0.4641338761154685,0.3988170284113721,0.35546850503370564,0.3093664939992067,0.2641649411163627,0.22519193720906827,0.19425841999263582,0.17174047958413752,0.15525645999140636,0.14270842641252557,0.13445355194291153,0.1312800540538035,0.13402454934955443,0.1385590356437838,0.1307752770175057,0.10649868790672912,0.08384401548401499,0.07388579765418513,0.07024248755747564,0.06791325452124042,0.06675185746445322,0.06696613970623488,0.06839677094010455,0.06675800037326596,0.05593522490186231,0.040999580068058705,0.03235265717329838,0.029592489793973442,0.027906579191171232,0.02611414046882743,0.024207521344001393,0.022178642737873844,516.7826518193542,U1449,A,1,5,44,7.0
2,U1449A002H1033,4.325355097497073,7.551730609744084,7.866024863489798,8.14154649517117,8.36554031334314,8.495353335122573,8.512259728432817,8.44501752889878,8.39194047868429,8.42629297491112,8.557275800402465,8.728522159910497,8.858110894584492,8.91641364105191,8.933093372152896,8.97362388699684,9.073794136258762,9.217564994287393,9.365323903551491,9.498023557646242,9.641207728382831,9.838476936012476,10.10090901968195,10.37963154179878,10.617054589868197,10.768774363075714,10.76467200979586,10.553965257650944,10.145600219794744,9.55829022052555,8.801078404926841,7.8956371951458095,6.882189844022406,5.868968006551768,4.952300574505188,4.133518740287755,3.398271650753557,2.751510999798697,2.2035927542058005,1.7564241128237512,1.4015421684780591,1.1272830654699675,0.9134035541153622,0.7438320771174318,0.6084888488024589,0.5001490107670747,0.4177444031855515,0.3566211391303682,0.30280000602424906,0.24796945350561117,0.20390971219632092,0.1785471462201471,0.16070674148765107,0.14061270347955102,0.12101340553732598,0.10502423359114488,0.09220687847462727,0.08207385326493721,0.07498461805970891,0.06917272934224172,0.05971696757599432,0.04772429640585685,0.04240044973361279,0.04386382112315346,0.04215246179090926,0.035335752734084735,0.0286303717952876,0.02446885178295588,0.022979046439999706,0.022501263676318217,0.020849463290826264,0.017285532342153687,0.012552215605159844,0.00988190967041902,320.4442420466312,U1449,A,2,1,33,7.53
3,U1449A005H1012,3.2241876842319677,5.7424591140984305,5.957357554083259,6.117153532477737,6.274926728919553,6.429373248912611,6.57898515695711,6.722024530278617,6.856494444875938,6.98010654223085,7.090244785278031,7.183924968024499,7.257749494040176,7.309020751352669,7.353132471561274,7.422694181344326,7.537621992637099,7.705446498666049,7.93424611197387,8.233118799742392,8.612302260293802,9.083307105453052,9.63940367490148,10.198417518837651,10.664022673830445,10.999638210455345,11.180879073067857,11.181818804771034,10.981329109775864,10.556867860406363,9.874994362436958,8.895993936826017,7.654699900630291,6.374593800689169,5.257307971839182,4.301388929292969,3.470997329995683,2.7759628531663907,2.2410641859080656,1.8443919467089955,1.5153221877768317,1.219319865077658,0.9622862955031621,0.7524796115309726,0.5992001451637421,0.5016086660429551,0.4351371881698185,0.37890006596832393,0.3321642116325947,0.295032332363121,0.26327384142454235,0.23298003255979438,0.2039600424178971,0.1766087569618051,0.15137884932551415,0.12878797298355593,0.10942679798935018,0.0939679865468328,0.08314369436229896,0.07646284605744924,0.07151536661153202,0.06663813318922607,0.06174329099024689,0.05685747432133326,0.05201184247394153,0.04724266895882323,0.042592001066019236,0.03810839784572373,0.03384775552200381,0.029874230371275345,0.026261270231856315,0.023092767072466103,0.020464344450910943,0.018484795255071518,220.0149646523023,U1449,A,5,1,12,18.12
4,U1449A006F1097,1.4681351112197845,3.0354869487312754,3.194976348983216,3.352455943809524,3.509464533155171,3.652856797590694,3.778529552611987,3.8920041368912592,4.0124374122920194,4.154185048204486,4.320969441563783,4.516084886708896,4.743220438340586,5.006163949742682,5.303830343512466,5.630609411433294,5.9849855071730325,6.369438140433413,6.786809138706058,7.2422883772115405,7.761651456265714,8.384740287745842,9.120180088890507,9.901672786725157,10.65074706312334,11.316710444115941,11.82575443614347,12.11471201163912,12.140860845271938,11.859717461042045,11.26486526125587,10.38911634104619,9.285587379769296,8.100499685043744,6.967358693557976,5.907364606051829,4.926768214109053,4.042106538144168,3.27437347333845,2.6317597468306673,2.1088657520636858,1.696126471509352,1.373533837506045,1.1224173422468198,0.9245178583602183,0.7646635256129457,0.6361007599179374,0.5324813463752207,0.4480444686104903,0.3773917097643249,0.3174072554300551,0.2661744275608626,0.22498765266234244,0.19402883373131274,0.16973551669775233,0.1487145262974714,0.12998455876105552,0.11316412592399416,0.0985878326146512,0.0863108812541249,0.07583107442979298,0.06691294792574354,0.059802425505207424,0.054183819904249475,0.04916195264996759,0.04433731553008613,0.03981138847495913,0.035684089889754134,0.0320232756008938,0.02877726244546608,0.025864875648778707,0.023320444618944336,0.021222650370061658,0.019655998026347987,267.4568304084653,U1449,A,6,1,97,21.97
5,U1449A006F3065,1.9273232166009642,3.6063893263656617,3.7545060360705786,3.875189677578696,4.003846346194575,4.141067334864886,4.2874937087298015,4.443820978514498,4.610804247561624,4.789263882755325,4.980091765053022,5.184258181409437,5.402819426613792,5.637439074872795,5.897701514139737,6.200557688453955,6.557970979654417,6.977317605984474,7.466705609736369,8.035212742215798,8.692998191963369,9.451424545507422,10.295871203820184,11.109696351359318,11.758185514629716,12.18608294879484,12.352865658742346,12.227350427778717,11.8423617029962,11.244965362988431,10.422209154578333,9.34081017191562,8.042356790442298,6.750220781568608,5.657991060911584,4.735829902191362,3.913956287359497,3.1899819541375862,2.5835383859771994,2.0890887912241425,1.675776544112658,1.3341534203197085,1.0774915263890321,0.9007887547605264,0.7634583193760491,0.6361936583663876,0.5223934546093716,0.42812274298206177,0.3576001919155942,0.31063322644253333,0.2761098021363466,0.24386565386516423,0.21298270225314653,0.1838821468934846,0.15704681013398059,0.133028807061919,0.1124581144120036,0.09605214103791937,0.0845887229106026,0.07751782105469474,0.072267056334816,0.06709340557954135,0.06191140438880538,0.056751019153832516,0.051647237894869136,0.04664072169040878,0.041778533739735835,0.0371149549890788,0.03271239626351807,0.02864241797077227,0.024986869694421543,0.021839163385307003,0.019305695407394907,0.01750743441589009,297.5909971955093,U1449,A,6,3,65,24.65
6,U1449A007H2009,3.0687912347829926,5.670071552175713,5.886634230474172,6.040840278112018,6.19360220714389,6.343745989858135,6.48991159409394,6.630529242020277,6.763792857723235,6.887630381130499,6.999670589344397,7.097206025902068,7.177151593378184,7.236906248016915,7.287133055560851,7.3506511394207195,7.4406816586028555,7.561516529900132,7.717720213706521,7.914427683626968,8.157411407037458,8.453154887843219,8.797540436655105,9.144321272973151,9.440111145735486,9.664873665681469,9.805033891673993,9.843584311998683,9.753830084143729,9.504505830692722,9.06751238313636,8.41352070212929,7.557089093884059,6.620714135105061,5.717143474472238,4.872866111182958,4.104951373061041,3.43159652028789,2.871210458492591,2.410776411194263,2.0055727356452664,1.635992311766465,1.309430015293124,1.0352615893898331,0.8240467794007031,0.675686325060731,0.5659035835469055,0.4748754528084689,0.4035965542198312,0.35199946882734423,0.3110079438426183,0.27235700301315546,0.23544249740274736,0.20078669798864013,0.16898799100906103,0.14073033958360526,0.1167938536427755,0.09806659468425494,0.08551024782040528,0.07842815553729565,0.07360994304785606,0.06888229576792071,0.06412903680512017,0.059374566418725294,0.05464748775036554,0.04998115616419696,0.04541429424639709,0.04099168002706577,0.03676491684440286,0.03279329422396415,0.02914475020591034,0.02589694673229559,0.02313847101809685,0.020970177288146985,221.90421234031237,U1449,A,7,2,9,27.09
7,U1449A007H2057,1.8936582956693695,2.617811717303738,2.6492074417895015,2.6311568757551544,2.61371918269165,2.6018952312629366,2.5965725008934903,2.596801510491627,2.600790315505204,2.608301897671687,2.6198930078737703,2.6361948664895323,2.657914329296137,2.6851113974953265,2.716199467264154,2.749778544511866,2.7858562780251503,2.824643677079983,2.8669523507261694,2.925335985632728,3.025228157213089,3.175511336473857,3.3256348311439687,3.4086332078599,3.432822244672643,3.4688680752306347,3.547742711725963,3.593617147442057,3.5231453412114817,3.357068794820531,3.156642578402135,2.928090556881074,2.637712889790265,2.292303870139609,1.963552477138272,1.6930124383156837,1.4459693468931683,1.195440945146487,0.9595155462662674,0.7597065890043915,0.605602880445467,0.4985556749548117,0.4216478135178434,0.3546309934401606,0.2828553256400923,0.20729477986555622,0.160259985572754,0.1517506327613063,0.146395592789343,0.1280496199170411,0.11225495195115265,0.0992603766068001,0.07658895334395943,0.05724011798130135,0.06060592076392446,0.06410888094297107,0.045654238226152444,0.03136075778224878,0.03662316052602321,0.038868113936960214,0.03180321838782696,0.029358847736519422,0.028241184770458005,0.019098547724105686,0.01061991864756262,0.009988313361521506,0.010034589319810827,0.009657821446591441,0.014658270772221371,0.01750708514109167,0.009306497352493892,2.3559528666616814e-05,0.0014360447760006778,0.016752281105765654,55.933980261821034,U1449,A,7,2,57,27.57
8,U1449A007H3005,0.13445336813752437,0.12124141836459534,0.15918328280605287,0.23639958644353576,0.28971312175035924,0.294478894032866,0.2464805917781343,0.17518342234724726,0.12701995644467745,0.1215983147893196,0.15173550531677416,0.18814366147192252,0.2089612813405819,0.21347732806236275,0.21062543748066354,0.20852666815498333,0.20840820734934118,0.21061128021225617,0.21552171621484573,0.22357528063793541,0.23526362018599012,0.25066738680392153,0.2673788764122791,0.2821417689562322,0.2936955641581356,0.30141815817738826,0.3047248895507948,0.3033816087971135,0.29712740955023564,0.2852507490085079,0.266856835081277,0.24093651289761886,0.20639984267832934,0.16453232608705348,0.12078418993049489,0.0844792926405431,0.07292356591550186,0.08897481358047865,0.09318473717164943,0.06105160034221324,0.0351007211108878,0.04709045894713659,0.058543772741301625,0.0373338676036894,0.006195493377321171,-0.00980759366841899,-0.005275833799175178,0.01179371224088488,0.0178473057787516,0.006163228309141067,-0.006069183716260751,-0.008301789496141576,0.00013113535146913602,0.0125253543824978,0.019132772844276724,0.015989380399656472,0.005290757283105352,-0.0022525100600793158,-0.0018073129281185318,-0.0016264052747170243,-0.0012575653428479328,0.007195791223388204,0.01137579706205405,-0.0013546309053262817,-0.006210421376028785,0.008542649376655886,0.010077645715563077,-0.004231940025469227,-0.0030701964079818955,0.005044421116269904,-0.0022567334487618718,-0.01173344584212399,-0.005198648920671345,0.022207880970799898,63.57592762758364,U1449,A,7,3,5,
